1993 05 07 21 10   17.46 293.90   4.36 146.77
1993 05 07 21 20   20.96 298.93   3.54 146.62
1993 05 07 21 30   15.13 320.94   4.14 146.77
1993 05 07 21 40   19.74 292.04   4.63 146.87
1993 05 07 21 50   18.67 296.20   5.96 147.15
1993 05 07 22 00   11.68 277.26   5.65 147.32
1993 05 07 22 10   22.41 303.28   4.94 147.12
1993 05 07 22 20   15.53 307.20   4.28 146.84
1993 05 07 22 30   12.92 326.35   4.17 146.70
1993 05 07 22 40   20.75 312.36   4.68 146.88
1993 05 07 22 50   23.79 302.51   4.18 146.82
1993 05 07 23 00   17.59 307.72   3.90 146.64
1993 05 07 23 10   16.61 321.82   4.99 146.84
1993 05 07 23 20   21.94 309.08   4.16 146.80
1993 05 07 23 30   18.83 297.30   3.96 146.65
1993 05 07 23 40   12.31 288.65   3.72 146.51
1993 05 07 23 50    9.01 294.08   4.66 146.79
1993 05 08 00 00   16.50 307.72   3.70 146.64
1993 05 08 00 10   25.17 303.91   3.51 146.58
1993 05 08 00 20   21.45 304.72   3.04 146.53
1993 05 08 00 30   16.68 310.25   2.90 146.44
1993 05 08 00 40   15.00 296.86   3.46 146.55
1993 05 08 00 50   18.39 306.54   3.51 146.50
1993 05 08 01 00   11.77 287.33   3.74 146.63
1993 05 08 01 10   21.79 312.07   4.27 146.70
1993 05 08 01 20   17.16 318.81   4.26 146.70
1993 05 08 01 30   24.37 307.94   4.43 146.69
1993 05 08 01 40   17.73 294.35   4.18 146.68
1993 05 08 01 50   14.66 281.69   3.93 146.60
1993 05 08 02 00   19.83 290.77   3.69 146.54
1993 05 08 02 10   19.05 292.50   4.21 146.60
1993 05 08 02 20   12.65 310.75   3.95 146.52
1993 05 08 02 30   13.80 289.38   3.27 146.36
1993 05 08 02 40   14.60 310.32   3.05 146.28
1993 05 08 02 50    9.63 317.00   2.45 146.14
1993 05 08 03 00   12.02 303.72   2.20 146.04
1993 05 08 03 10    9.34 285.92   1.42 145.79
1993 05 08 03 20    8.03 314.80   1.66 145.79
1993 05 08 03 30    7.39 304.41   1.32 145.71
1993 05 08 03 40   11.43 303.34   0.72 145.56
1993 05 08 03 50   10.53 304.31   0.48 145.46
1993 05 08 04 00    7.42 299.68   0.33 145.36
1993 05 08 04 10   11.96 302.89   0.01 145.28
1993 05 08 04 20   14.47 297.98  -0.78 145.07
1993 05 08 04 30   10.61 306.53  -0.77 144.97
1993 05 08 04 40    7.33 306.56  -0.64 145.01
1993 05 08 04 50   10.23 302.82  -0.80 145.03
1993 05 08 05 00   11.89 300.39  -1.26 144.86
1993 05 08 05 10   10.41 303.60  -1.21 144.82
1993 05 08 05 20    8.81 298.27  -1.23 144.84
1993 05 08 05 30    5.06 297.51  -0.37 145.02
1993 05 08 05 40    6.54 293.91  -0.46 145.11
1993 05 08 05 50    5.65 306.08  -0.59 145.09
1993 05 08 06 00    7.57 292.40  -1.37 144.92
1993 05 08 06 10    9.90 300.68  -1.35 144.86
1993 05 08 06 20   12.52 274.27  -1.70 144.80
1993 05 08 06 30   12.26 292.80  -1.92 144.74
1993 05 08 06 40   12.28 291.70  -2.07 144.70
1993 05 08 06 50   11.28 294.60  -2.68 144.54
1993 05 08 07 00    7.26 267.90  -2.35 144.61
1993 05 08 07 10   13.93 299.29  -3.21 144.44
1993 05 08 07 20   16.73 291.97  -3.18 144.37
1993 05 08 07 30   15.97 295.80  -3.68 144.24
1993 05 08 07 40   12.74 296.47  -3.66 144.18
1993 05 08 07 50   11.51 286.86  -3.60 144.26
1993 05 08 08 00   15.72 305.28  -3.66 144.23
1993 05 08 08 10   16.50 290.19  -3.99 144.17
1993 05 08 08 20   13.66 286.43  -4.55 144.03
1993 05 08 08 30   19.50 284.76  -4.91 143.86
1993 05 08 08 40   19.11 284.52  -5.22 143.71
1993 05 08 08 50   18.55 280.46  -5.66 143.61
1993 05 08 09 00   20.15 288.05  -6.69 143.31
1993 05 08 09 10   19.32 275.74  -6.87 143.21
1993 05 08 09 20   16.10 277.41  -7.11 143.08
1993 05 08 09 30   14.59 286.57  -7.11 143.12
1993 05 08 09 40   10.74 313.67  -7.15 143.08
1993 05 08 09 50   20.26 290.92  -7.83 142.95
1993 05 08 10 00   14.95 282.64  -8.24 142.80
1993 05 08 10 10   14.06 293.49 -10.35 142.41
1993 05 08 10 20   14.50 291.95 -11.65 141.63
1993 05 08 10 30   10.33 284.94 -12.77 141.26
1993 05 08 10 40   15.33 284.82  -9.80 142.14
1993 05 08 10 50   12.50 291.09 -10.18 142.13
1993 05 08 11 00   17.14 284.78  -6.56 143.22
1993 05 08 11 10   12.87 289.42  -7.03 143.34
1993 05 08 11 20   12.44 282.68  -7.45 143.32
1993 05 08 11 30    7.97 288.05  -9.42 142.55
1993 05 08 11 40   10.98 288.03 -10.40 142.12
1993 05 08 11 50   12.73 280.47  -9.48 142.11
1993 05 08 12 00   11.14 283.03  -8.95 142.26
1993 05 08 12 10    7.25 282.26  -9.12 142.02
1993 05 08 12 20    8.83 286.99  -7.90 142.38
1993 05 08 12 30    4.33 332.12  -7.35 142.68
1993 05 08 12 40   10.19 292.08  -8.25 142.51
1993 05 08 12 50    7.37 274.26  -8.52 142.36
1993 05 08 13 00    9.30 278.65  -7.48 142.52
1993 05 08 13 10    8.15 283.91  -6.73 142.62
1993 05 08 13 20    9.20 284.45 -10.16 142.34
1993 05 08 13 30    5.19 275.35  -7.92 142.57
1993 05 08 13 40    5.04 282.32  -7.96 142.46
1993 05 08 13 50    4.51 291.33  -6.67 143.14
1993 05 08 14 00    7.02 283.21  -8.75 142.54
1993 05 08 14 10    4.58 293.09  -6.11 142.91
1993 05 08 14 20    4.86 287.79  -7.49 142.79
1993 05 08 14 30    6.41 271.76  -6.62 142.85
1993 05 08 14 40    6.09 284.77  -6.17 143.09
1993 05 08 14 50    3.33 289.52  -6.53 142.94
1993 05 08 15 00    7.61 268.87  -5.81 143.12
1993 05 08 15 10    5.61 267.83  -5.81 143.20
1993 05 08 15 20    7.55 266.35  -5.72 143.31
1993 05 08 15 30    6.58 270.35  -6.14 143.17
1993 05 08 15 40    8.92 259.10  -5.71 143.23
1993 05 08 15 50    8.08 261.96  -5.86 143.26
1993 05 08 16 00    9.50 264.96  -4.65 143.59
1993 05 08 16 10    6.28 273.90  -4.12 143.86
1993 05 08 16 20    8.84 267.13  -3.53 144.01
1993 05 08 16 30    7.82 277.77  -3.34 144.22
1993 05 08 16 40    9.73 267.50  -2.28 144.53
1993 05 08 16 50    6.56 274.73  -2.48 144.64
1993 05 08 17 00    5.81 270.77  -1.43 144.90
1993 05 08 17 10    7.53 277.20  -0.53 145.17
1993 05 08 17 20    4.60 290.74   0.00 145.40
1993 05 08 17 30    3.42 262.26   0.64 145.65
1993 05 08 17 40    5.84 257.78   0.13 145.54
1993 05 08 17 50    4.13 273.63   0.73 145.71
1993 05 08 18 00    7.09 257.00   1.56 145.95
1993 05 08 18 10    7.39 250.13   2.07 146.04
1993 05 08 18 20    4.13 256.98   2.49 146.24
1993 05 08 18 30    6.97 250.05   3.07 146.45
1993 05 08 18 40    6.32 239.53   2.73 146.42
1993 05 08 18 50   10.04 238.09   3.89 146.68
1993 05 08 19 00   11.18 218.35   5.75 147.07
1993 05 08 19 10    2.12 237.32   5.88 147.29
1993 05 08 19 20    8.71 217.64   6.92 147.63
1993 05 08 19 30    2.15 196.63   7.43 147.88
1993 05 08 19 40    5.47 229.88  10.55 148.68
1993 05 08 19 50    5.07 225.62   7.99 148.20
1993 05 08 20 00    5.56 217.22   9.47 148.25
1993 05 08 20 10    1.61 222.61  10.55 148.78
1993 05 08 20 20    7.48 239.98  11.45 149.14
1993 05 08 20 30    0.63 235.70   9.45 148.80
1993 05 08 20 40    5.91 236.09   9.66 148.78
1993 05 08 20 50    5.37 253.13   8.75 148.60
1993 05 08 21 00    7.06 233.86   9.81 148.62
1993 05 08 21 10   11.64 252.13  11.90 149.11
1993 05 08 21 20   13.12 249.89   9.77 148.70
1993 05 08 21 30    5.64 252.40  10.19 148.49
1993 05 08 21 40    5.55 242.98  10.41 149.04
1993 05 08 21 50    5.49 240.84  11.54 149.12
1993 05 08 22 00    1.16 239.09  11.15 149.09
1993 05 08 22 10    4.62 285.66  15.06 149.84
1993 05 08 22 20    5.42 226.79  12.49 149.47
1993 05 08 22 30    0.81 166.99  12.89 149.72
1993 05 08 22 40    4.74 230.95  12.32 149.53
1993 05 08 22 50    3.42 298.39  10.41 149.19
1993 05 08 23 00    8.70 254.82  12.66 148.90
1993 05 08 23 10    3.76 233.47  10.82 149.21
1993 05 08 23 20    8.60 248.40  12.32 149.08
1993 05 08 23 30    9.98 265.95  11.82 149.08
1993 05 08 23 40    2.22 292.68   9.48 148.67
1993 05 08 23 50    3.87 212.50   9.36 148.72
1993 05 09 00 00    3.05 324.46   9.02 148.41
1993 05 09 00 10    4.44 217.22   7.92 148.11
1993 05 09 00 20    0.61 190.82   7.89 147.72
1993 05 09 00 30    0.47 298.00  12.98 149.09
1993 05 09 00 40    7.63 162.43   9.29 148.57
1993 05 09 00 50    0.07  85.51  11.21 148.83
1993 05 09 01 00    6.14 156.75  11.39 149.13
1993 05 09 01 10    5.61 149.99  10.89 148.68
1993 05 09 01 20    0.72 120.56  10.78 148.74
1993 05 09 01 30    5.63 145.92  11.30 149.02
1993 05 09 01 40    0.71 278.11   8.76 148.56
1993 05 09 01 50    5.68 133.94   8.17 148.11
1993 05 09 02 00    4.25  91.74   9.25 148.34
1993 05 09 02 10    7.80 120.77   8.59 147.94
1993 05 09 02 20    6.73 147.49  10.36 148.36
1993 05 09 02 30    0.72 193.48   8.62 148.13
1993 05 09 02 40   11.32 131.06   9.36 148.24
1993 05 09 02 50    2.59 120.20   6.34 147.58
1993 05 09 03 00    7.92 126.71   6.75 147.39
1993 05 09 03 10    5.76 152.88   6.50 147.49
1993 05 09 03 20    2.59 165.90   6.32 147.41
1993 05 09 03 30     NaN 161.18   4.74 146.99
1993 05 09 03 40    2.11  97.64   4.05 146.70
1993 05 09 03 50     NaN  91.08   6.02 147.20
1993 05 09 04 00    2.98 146.11   5.26 147.19
1993 05 09 04 10    0.97 164.09   5.37 147.07
1993 05 09 04 20    0.34 155.77   5.57 147.25
1993 05 09 04 30     NaN 182.46   4.72 146.90
1993 05 09 04 40    0.51 159.00   3.40 146.62
1993 05 09 04 50     NaN 192.54   4.81 146.63
1993 05 09 05 00    0.45 180.28   4.78 146.81
1993 05 09 05 10    0.58 220.01   4.88 146.82
1993 05 09 05 20    0.02 222.18   4.33 146.72
1993 05 09 05 30    3.41 223.61   3.34 146.44
1993 05 09 05 40    3.18 227.61   3.24 146.36
1993 05 09 05 50    0.48 208.42   3.44 146.36
1993 05 09 06 00    2.19 228.66   3.50 146.47
1993 05 09 06 10    0.38 212.03   2.79 146.27
1993 05 09 06 20    1.25 203.03   0.76 145.82
1993 05 09 06 30    2.65 165.67   1.61 145.76
1993 05 09 06 40    1.40 160.18   1.53 145.73
1993 05 09 06 50    0.49 137.15   4.63 146.46
1993 05 09 07 00    1.46 150.78   2.72 146.42
1993 05 09 07 10     NaN 146.76   5.87 146.95
1993 05 09 07 20     NaN  94.39   5.90 147.19
1993 05 09 07 30     NaN 202.63   4.49 146.95
1993 05 09 07 40    3.46 171.56   1.38 146.08
1993 05 09 07 50    1.19 184.84   2.00 145.89
1993 05 09 08 00    3.97 162.35   2.23 146.00
1993 05 09 08 10    4.48 145.84   2.80 146.22
1993 05 09 08 20    2.40 204.36   3.12 146.38
1993 05 09 08 30    2.09 136.53   2.73 146.15
1993 05 09 08 40    2.22 174.93   3.67 146.41
1993 05 09 08 50    7.66 148.82   4.70 146.77
1993 05 09 09 00    7.15 151.49   4.95 146.92
1993 05 09 09 10    1.33 164.29   4.50 146.84
1993 05 09 09 20     NaN 101.51   4.14 146.70
1993 05 09 09 30     NaN 231.75   3.20 146.44
1993 05 09 09 40    5.01 248.68   1.64 145.99
1993 05 09 09 50    8.58 226.12   4.21 146.36
1993 05 09 10 00    9.19 238.61   3.33 146.42
1993 05 09 10 10   13.18 234.51   3.25 146.35
1993 05 09 10 20   16.24 237.07   1.98 146.09
1993 05 09 10 30   16.52 241.02   1.44 145.94
1993 05 09 10 40   15.39 241.48  -0.19 145.31
1993 05 09 10 50   11.90 244.88  -2.92 144.57
1993 05 09 11 00   15.90 250.07  -2.75 144.41
1993 05 09 11 10   17.84 252.27  -2.04 144.70
1993 05 09 11 20   19.03 249.05  -2.44 144.53
1993 05 09 11 30   19.00 254.80  -2.00 144.64
1993 05 09 11 40   16.62 260.60  -0.67 144.95
1993 05 09 11 50   17.77 259.51  -1.24 145.01
1993 05 09 12 00   22.53 257.28  -1.63 144.84
1993 05 09 12 10   21.04 256.61  -1.95 144.75
1993 05 09 12 20   21.47 259.85  -1.35 144.89
1993 05 09 12 30   21.12 259.61  -2.17 144.69
1993 05 09 12 40   21.84 261.29  -2.39 144.55
1993 05 09 12 50   20.45 267.47  -2.87 144.44
1993 05 09 13 00   21.38 265.71  -2.82 144.41
1993 05 09 13 10   21.90 269.94  -2.17 144.62
1993 05 09 13 20   21.87 268.21  -1.89 144.71
1993 05 09 13 30   23.72 264.27  -2.69 144.50
1993 05 09 13 40   22.38 260.70  -2.33 144.56
1993 05 09 13 50   23.84 264.65  -2.30 144.58
1993 05 09 14 00   24.59 263.84  -2.43 144.55
1993 05 09 14 10   24.12 265.06  -2.35 144.59
1993 05 09 14 20   21.07 264.89  -2.84 144.44
1993 05 09 14 30   24.45 267.83  -2.43 144.52
1993 05 09 14 40   24.21 263.80  -2.69 144.48
1993 05 09 14 50   23.72 267.81  -4.63 143.92
1993 05 09 15 00   21.37 263.44  -5.47 143.62
1993 05 09 15 10   23.55 267.18  -4.57 143.84
1993 05 09 15 20   23.63 267.49  -4.07 144.00
1993 05 09 15 30   25.73 263.16  -4.12 143.96
1993 05 09 15 40   25.41 267.56  -2.89 144.32
1993 05 09 15 50   26.67 261.09  -2.05 144.59
1993 05 09 16 00   26.53 263.24  -1.85 144.71
1993 05 09 16 10   25.91 260.39  -0.80 144.99
1993 05 09 16 20   27.35 264.97  -0.36 145.18
1993 05 09 16 30   26.96 261.17   0.49 145.44
1993 05 09 16 40   27.13 260.90  -0.47 145.20
1993 05 09 16 50   27.03 261.51  -1.26 144.93
1993 05 09 17 00   22.47 259.05   0.15 145.31
1993 05 09 17 10   28.23 260.86  -0.83 145.04
1993 05 09 17 20   29.88 260.65   0.97 145.52
1993 05 09 17 30   29.48 261.50   1.81 145.89
1993 05 09 17 40   27.49 258.74   2.02 145.93
1993 05 09 17 50   29.53 257.80   4.31 146.58
1993 05 09 18 00   25.41 256.97   4.08 146.63
1993 05 09 18 10   29.69 257.99   4.88 146.84
1993 05 09 18 20   26.88 259.91   5.11 146.92
1993 05 09 18 30   28.44 260.58   3.91 146.60
1993 05 09 18 40   24.28 250.09   4.20 146.64
1993 05 09 18 50   29.10 265.28   4.43 146.72
1993 05 09 19 00   27.32 263.35   4.96 146.86
1993 05 09 19 10   26.22 265.50   5.47 147.05
1993 05 09 19 20   23.49 261.16   6.19 147.22
1993 05 09 19 30   22.03 252.93   8.08 147.74
1993 05 09 19 40   26.85 271.72   7.85 147.80
1993 05 09 19 50   28.84 269.73   7.90 147.80
1993 05 09 20 00   24.58 259.69   8.52 147.94
1993 05 09 20 10   24.94 272.17   7.47 147.78
1993 05 09 20 20   25.58 267.83   7.92 147.80
1993 05 09 20 30   27.47 267.25   8.19 147.88
1993 05 09 20 40   19.52 269.68   8.16 147.93
1993 05 09 20 50   18.55 257.97   8.74 148.13
1993 05 09 21 00   25.68 262.77   8.94 148.08
1993 05 09 21 10   26.00 251.08   9.06 148.10
1993 05 09 21 20   22.96 259.25   8.34 147.97
1993 05 09 21 30   18.36 273.13   8.15 147.94
1993 05 09 21 40   24.46 264.80   9.58 148.24
1993 05 09 21 50   25.65 268.16   9.28 148.22
1993 05 09 22 00   24.82 268.87   9.92 148.36
1993 05 09 22 10   17.62 273.10  10.07 148.46
1993 05 09 22 20   20.67 259.29  10.14 148.45
1993 05 09 22 30   21.45 252.63  11.16 148.75
1993 05 09 22 40   22.67 267.98   9.99 148.48
1993 05 09 22 50   20.38 265.99   9.26 148.22
1993 05 09 23 00   19.91 274.61   9.62 148.17
1993 05 09 23 10   16.64 260.20   8.96 148.18
1993 05 09 23 20   17.55 252.21   8.83 148.07
1993 05 09 23 30   14.13 269.48   8.49 147.96
1993 05 09 23 40   15.81 256.85   8.49 148.00
1993 05 09 23 50   19.98 263.78   9.09 148.10
1993 05 10 00 00   24.23 260.90   9.64 148.23
1993 05 10 00 10   19.84 260.10   9.74 148.35
1993 05 10 00 20   25.07 264.53   9.69 148.35
1993 05 10 00 30   27.78 267.30   8.66 147.98
1993 05 10 00 40   23.41 256.63   9.22 148.08
1993 05 10 00 50   22.96 269.13   9.08 148.14
1993 05 10 01 00   23.32 261.95   8.30 147.87
1993 05 10 01 10   23.62 265.79   9.07 148.06
1993 05 10 01 20   20.31 271.65   8.91 148.05
1993 05 10 01 30   16.88 271.72   8.71 147.98
1993 05 10 01 40   17.52 281.94   8.72 147.92
1993 05 10 01 50   16.76 268.64   9.07 148.00
1993 05 10 02 00   21.46 262.43   8.27 147.82
1993 05 10 02 10   21.45 263.78   8.62 147.85
1993 05 10 02 20   16.29 260.37   7.91 147.73
1993 05 10 02 30   22.35 261.92   7.47 147.57
1993 05 10 02 40   18.53 264.01   7.21 147.43
1993 05 10 02 50   17.59 258.00   7.16 147.44
1993 05 10 03 00   24.23 266.73   6.59 147.29
1993 05 10 03 10   26.01 263.39   6.48 147.24
1993 05 10 03 20   20.47 276.67   6.17 147.18
1993 05 10 03 30   19.83 269.38   5.06 146.80
1993 05 10 03 40   21.11 269.49   5.06 146.75
1993 05 10 03 50   22.33 274.82   4.31 146.59
1993 05 10 04 00   23.28 265.34   4.57 146.59
1993 05 10 04 10   26.90 259.49   4.31 146.58
1993 05 10 04 20   29.64 256.15   4.08 146.52
1993 05 10 04 30   23.52 258.63   3.23 146.28
1993 05 10 04 40   26.81 256.91   3.07 146.15
1993 05 10 04 50   22.61 261.69   1.58 145.76
1993 05 10 05 00   23.57 257.26   0.22 145.31
1993 05 10 05 10   24.21 259.45   0.09 145.18
1993 05 10 05 20   24.42 265.27  -0.61 145.05
1993 05 10 05 30   22.57 261.32  -1.48 144.73
1993 05 10 05 40   26.41 258.36  -1.27 144.76
1993 05 10 05 50   23.02 261.43  -0.21 145.11
1993 05 10 06 00   24.01 255.41  -1.63 144.70
1993 05 10 06 10   23.60 261.07  -1.80 144.62
1993 05 10 06 20   27.49 262.40  -2.35 144.46
1993 05 10 06 30   23.83 259.89  -1.48 144.70
1993 05 10 06 40   25.96 260.95  -2.21 144.50
1993 05 10 06 50   25.87 259.39  -2.58 144.36
1993 05 10 07 00   24.62 260.04  -2.24 144.51
1993 05 10 07 10   23.42 259.83  -3.25 144.19
1993 05 10 07 20   23.08 257.51  -2.58 144.37
1993 05 10 07 30   20.81 255.72  -2.95 144.33
1993 05 10 07 40   25.00 256.34  -2.86 144.36
1993 05 10 07 50   26.06 253.81  -2.38 144.48
1993 05 10 08 00   24.09 257.35  -1.46 144.79
1993 05 10 08 10   24.23 255.63  -2.05 144.65
1993 05 10 08 20   25.94 254.46  -1.39 144.86
1993 05 10 08 30   25.68 252.71  -0.61 145.11
1993 05 10 08 40   23.86 250.09  -0.30 145.22
1993 05 10 08 50   26.21 249.51   0.03 145.36
1993 05 10 09 00   26.87 249.44  -0.10 145.30
1993 05 10 09 10   23.88 252.97   0.08 145.36
1993 05 10 09 20   23.94 253.16  -0.24 145.29
1993 05 10 09 30   26.46 255.56   0.03 145.36
1993 05 10 09 40   26.20 253.70   0.68 145.55
1993 05 10 09 50   26.28 251.42   1.03 145.68
1993 05 10 10 00   29.32 252.99   0.94 145.64
1993 05 10 10 10   29.14 255.25   1.43 145.85
1993 05 10 10 20   24.14 261.26   1.20 145.76
1993 05 10 10 30   29.57 254.47   1.24 145.75
1993 05 10 10 40   28.05 256.83   1.31 145.80
1993 05 10 10 50   28.57 261.29   1.88 145.96
1993 05 10 11 00   29.67 260.29   2.25 146.10
1993 05 10 11 10   28.83 255.42   2.78 146.24
1993 05 10 11 20   31.27 253.33   2.83 146.30
1993 05 10 11 30   30.90 255.07   3.03 146.36
1993 05 10 11 40   33.96 254.08   3.05 146.39
1993 05 10 11 50   30.36 260.98   3.50 146.53
1993 05 10 12 00   28.78 252.78   3.24 146.47
1993 05 10 12 10   31.94 253.76   3.11 146.41
1993 05 10 12 20   29.04 260.25   2.72 146.28
1993 05 10 12 30   34.36 261.26   2.52 146.22
1993 05 10 12 40   32.82 267.04   2.00 146.08
1993 05 10 12 50   31.92 265.73   1.79 146.01
1993 05 10 13 00   31.71 265.17   2.59 146.17
1993 05 10 13 10   31.16 272.47   2.34 146.15
1993 05 10 13 20   30.68 256.97   2.47 146.19
1993 05 10 13 30   31.03 268.76   2.06 146.06
1993 05 10 13 40   36.64 268.81   2.26 146.07
1993 05 10 13 50   31.59 280.85   1.68 145.93
1993 05 10 14 00   19.50 284.93   1.22 145.81
1993 05 10 14 10   23.22 272.78   0.60 145.60
1993 05 10 14 20   28.38 272.25   0.40 145.51
1993 05 10 14 30   22.59 266.75   0.27 145.46
1993 05 10 14 40   32.18 286.04  -0.12 145.34
1993 05 10 14 50   16.96 283.39  -0.37 145.26
1993 05 10 15 00   27.00 287.93  -0.48 145.21
1993 05 10 15 10   21.44 290.32  -0.18 145.29
1993 05 10 15 20   25.50 278.11  -0.12 145.32
1993 05 10 15 30   25.44 281.17  -0.18 145.28
1993 05 10 15 40   28.08 286.82   0.06 145.35
1993 05 10 15 50   27.93 287.56  -0.33 145.26
1993 05 10 16 00   24.57 282.17   0.42 145.41
1993 05 10 16 10   26.16 278.41   1.17 145.71
1993 05 10 16 20   31.69 280.18   1.46 145.79
1993 05 10 16 30   19.14 288.63   1.90 145.96
1993 05 10 16 40   22.82 292.13   2.44 146.11
1993 05 10 16 50   29.16 290.47   2.88 146.28
1993 05 10 17 00   30.44 284.02   3.52 146.47
1993 05 10 17 10   22.03 296.57   4.32 146.71
1993 05 10 17 20   18.62 291.90   5.23 146.94
1993 05 10 17 30   22.84 287.84   5.74 147.16
1993 05 10 17 40   18.06 288.50   5.22 147.08
1993 05 10 17 50   27.43 299.65   5.89 147.20
1993 05 10 18 00   20.43 289.35   5.23 147.12
1993 05 10 18 10   21.75 293.66   6.20 147.30
1993 05 10 18 20   18.64 301.62   7.20 147.62
1993 05 10 18 30   22.94 289.80   8.99 148.01
1993 05 10 18 40   18.62 304.18   8.78 148.22
1993 05 10 18 50   22.03 288.14   8.48 148.05
1993 05 10 19 00   18.47 287.84   8.94 148.26
1993 05 10 19 10   25.59 289.24   9.73 148.41
1993 05 10 19 20   22.48 310.78  10.85 148.69
1993 05 10 19 30   21.16 296.66  11.88 149.06
1993 05 10 19 40   22.99 301.20  12.10 149.26
1993 05 10 19 50   24.89 301.53  12.25 149.18
1993 05 10 20 00   21.22 288.29  14.37 149.61
1993 05 10 20 10   24.69 302.56  13.80 149.67
1993 05 10 20 20   24.41 294.55  14.07 149.66
1993 05 10 20 30   22.75 315.58  14.23 149.77
1993 05 10 20 40   17.19 310.97  14.31 149.75
1993 05 10 20 50   25.69 290.31  14.46 149.97
1993 05 10 21 00   18.34 308.64  14.18 149.80
1993 05 10 21 10   26.26 295.04  15.52 149.99
1993 05 10 21 20   18.41 297.57  15.60 150.17
1993 05 10 21 30   21.68 305.31  14.08 149.73
1993 05 10 21 40   23.84 315.16  14.99 149.92
1993 05 10 21 50   17.50 308.68  14.81 149.87
1993 05 10 22 00   18.06 317.36  14.32 149.79
1993 05 10 22 10   17.34 314.16  15.55 150.15
1993 05 10 22 20   16.64 297.64  15.87 150.19
1993 05 10 22 30   16.00 298.79  15.23 150.05
1993 05 10 22 40   11.16 306.96  14.49 149.85
1993 05 10 22 50   15.63 321.84  14.30 149.68
1993 05 10 23 00   15.06 276.37  14.77 149.91
1993 05 10 23 10   12.23 284.96  15.47 150.11
1993 05 10 23 20   16.32 305.70  16.02 150.22
1993 05 10 23 30   13.43 301.09  15.90 150.33
1993 05 10 23 40   16.51 303.37  16.81 150.44
1993 05 10 23 50   13.03 321.18  16.64 150.47
1993 05 11 00 00   15.32 296.32  15.44 150.32
1993 05 11 00 10   11.91 305.79  16.28 150.33
1993 05 11 00 20   16.41 286.38  16.39 150.47
1993 05 11 00 30   16.87 310.74  16.53 150.56
1993 05 11 00 40   15.13 315.45  16.36 150.49
1993 05 11 00 50   13.53 304.65  16.52 150.52
1993 05 11 01 00   13.39 316.06  16.07 150.37
1993 05 11 01 10   14.39 319.71  16.31 150.42
1993 05 11 01 20    9.51 309.98  15.31 150.15
1993 05 11 01 30    8.09 335.56  15.66 150.16
1993 05 11 01 40   13.00 300.68  15.36 150.07
1993 05 11 01 50    9.27 318.24  15.57 150.11
1993 05 11 02 00   11.34 308.78  15.29 150.01
1993 05 11 02 10    7.26 308.25  14.10 149.91
1993 05 11 02 20   10.87 315.67  13.88 149.62
1993 05 11 02 30   10.44 326.89  14.18 149.72
1993 05 11 02 40   11.12 306.77  12.85 149.43
1993 05 11 02 50    7.98 294.93  12.44 149.23
1993 05 11 03 00    8.25 310.71  11.78 149.03
1993 05 11 03 10    8.37 301.53  11.28 148.89
1993 05 11 03 20    8.18 328.90  10.58 148.70
1993 05 11 03 30   10.18 317.37  10.55 148.62
1993 05 11 03 40    7.82 316.43  10.29 148.47
1993 05 11 03 50   11.47 321.48   9.76 148.40
1993 05 11 04 00    7.92 323.21   9.47 148.24
1993 05 11 04 10   10.52 326.34   8.95 148.12
1993 05 11 04 20   13.59 326.51   8.34 147.93
1993 05 11 04 30   10.37 346.60   7.93 147.80
1993 05 11 04 40   13.74 330.81   7.37 147.67
1993 05 11 04 50   10.80 331.83   7.00 147.52
1993 05 11 05 00   13.65 324.26   6.62 147.37
1993 05 11 05 10   11.30 331.48   6.59 147.37
1993 05 11 05 20   10.56 323.61   6.15 147.25
1993 05 11 05 30   10.74 317.12   5.65 147.12
1993 05 11 05 40    9.45 318.23   4.87 146.86
1993 05 11 05 50   12.84 324.12   4.83 146.79
1993 05 11 06 00    9.79 325.69   4.86 146.80
1993 05 11 06 10   10.51 324.25   5.24 146.86
1993 05 11 06 20   12.47 320.25   5.73 147.01
1993 05 11 06 30    9.34 319.68   5.73 147.06
1993 05 11 06 40   13.59 325.43   6.27 147.18
1993 05 11 06 50   15.42 316.02   6.29 147.23
1993 05 11 07 00   12.10 310.22   5.87 147.16
1993 05 11 07 10   10.36 312.66   5.34 146.95
1993 05 11 07 20   12.98 312.89   5.36 146.90
1993 05 11 07 30   12.26 307.96   5.49 146.97
1993 05 11 07 40   13.95 304.72   5.66 146.99
1993 05 11 07 50   14.26 312.43   5.57 146.94
1993 05 11 08 00   16.78 301.81   5.70 146.99
1993 05 11 08 10   17.48 305.51   5.09 146.89
1993 05 11 08 20   17.01 304.24   5.01 146.79
1993 05 11 08 30   15.11 304.28   5.53 146.97
1993 05 11 08 40   16.22 311.82   5.30 146.93
1993 05 11 08 50   17.36 302.15   5.11 146.87
1993 05 11 09 00   17.47 304.44   5.08 146.88
1993 05 11 09 10   14.84 309.51   4.83 146.82
1993 05 11 09 20   14.27 305.77   4.79 146.80
1993 05 11 09 30   17.06 311.04   4.79 146.77
1993 05 11 09 40   14.47 317.35   4.33 146.66
1993 05 11 09 50   13.71 312.84   4.44 146.65
1993 05 11 10 00   13.41 310.95   4.23 146.63
1993 05 11 10 10   14.30 307.94   3.88 146.51
1993 05 11 10 20   14.75 312.68   3.80 146.45
1993 05 11 10 30   13.11 314.19   3.86 146.48
